,Station_id, Avg June Temp,Date
731,USC00513117,70.0,2013-06-20
732,USC00513117,78.0,2013-06-21
733,USC00513117,72.0,2013-06-25
734,USC00513117,78.0,2013-06-26
735,USC00513117,72.0,2013-06-27
736,USC00513117,78.0,2013-06-28
737,USC00513117,77.0,2014-06-02
738,USC00513117,79.0,2014-06-03
739,USC00513117,77.0,2014-06-04
740,USC00513117,78.0,2014-06-05
741,USC00513117,74.0,2014-06-06
742,USC00513117,79.0,2014-06-09
743,USC00513117,79.0,2014-06-10
744,USC00513117,79.0,2014-06-12
745,USC00513117,79.0,2014-06-13
746,USC00513117,77.0,2014-06-16
747,USC00513117,79.0,2014-06-17
748,USC00513117,78.0,2014-06-18
749,USC00513117,80.0,2014-06-19
750,USC00513117,81.0,2014-06-20
751,USC00513117,81.0,2014-06-27
752,USC00513117,78.0,2015-06-10
753,USC00513117,77.0,2015-06-12
754,USC00513117,78.0,2015-06-15
755,USC00513117,79.0,2015-06-16
756,USC00513117,77.0,2015-06-17
757,USC00513117,79.0,2015-06-18
758,USC00513117,80.0,2015-06-19
759,USC00513117,79.0,2015-06-22
760,USC00513117,78.0,2015-06-23
761,USC00513117,79.0,2015-06-24
762,USC00513117,79.0,2015-06-25
763,USC00513117,79.0,2015-06-29
764,USC00513117,81.0,2015-06-30
765,USC00513117,64.0,2016-06-01
766,USC00513117,65.0,2016-06-02
767,USC00513117,75.0,2016-06-03
768,USC00513117,76.0,2016-06-06
769,USC00513117,78.0,2016-06-07
770,USC00513117,77.0,2016-06-08
771,USC00513117,75.0,2016-06-09
772,USC00513117,78.0,2016-06-13
773,USC00513117,81.0,2016-06-14
774,USC00513117,78.0,2016-06-15
775,USC00513117,76.0,2016-06-16
776,USC00513117,73.0,2016-06-17
777,USC00513117,74.0,2016-06-20
778,USC00513117,76.0,2016-06-21
779,USC00513117,78.0,2016-06-22
780,USC00513117,79.0,2016-06-23
781,USC00513117,78.0,2016-06-24
782,USC00513117,72.0,2016-06-27
783,USC00513117,78.0,2016-06-28
784,USC00513117,80.0,2016-06-29
785,USC00513117,81.0,2016-06-30
786,USC00513117,79.0,2017-06-02
787,USC00513117,78.0,2017-06-05
788,USC00513117,80.0,2017-06-06
789,USC00513117,80.0,2017-06-07
790,USC00513117,78.0,2017-06-08
791,USC00513117,80.0,2017-06-09
792,USC00513117,81.0,2017-06-13
793,USC00513117,78.0,2017-06-14
794,USC00513117,77.0,2017-06-15
795,USC00513117,78.0,2017-06-16
796,USC00513117,78.0,2017-06-19
797,USC00513117,77.0,2017-06-20
798,USC00513117,76.0,2017-06-21
799,USC00513117,81.0,2017-06-22
800,USC00513117,76.0,2017-06-23
801,USC00513117,82.0,2017-06-26
802,USC00513117,80.0,2017-06-27
803,USC00513117,80.0,2017-06-28
804,USC00513117,79.0,2017-06-29
805,USC00513117,74.0,2017-06-30
806,USC00513117,69.0,2010-06-01
807,USC00513117,70.0,2010-06-02
808,USC00513117,67.0,2010-06-03
809,USC00513117,70.0,2010-06-04
810,USC00513117,73.0,2010-06-05
811,USC00513117,73.0,2010-06-06
812,USC00513117,72.0,2010-06-09
813,USC00513117,72.0,2010-06-10
814,USC00513117,77.0,2010-06-11
815,USC00513117,70.0,2010-06-12
816,USC00513117,78.0,2010-06-13
817,USC00513117,73.0,2010-06-15
818,USC00513117,75.0,2010-06-17
819,USC00513117,70.0,2010-06-18
820,USC00513117,74.0,2010-06-19
821,USC00513117,77.0,2010-06-20
822,USC00513117,69.0,2010-06-22
823,USC00513117,73.0,2010-06-23
824,USC00513117,73.0,2010-06-24
825,USC00513117,74.0,2010-06-25
826,USC00513117,73.0,2010-06-28
827,USC00513117,72.0,2010-06-29
828,USC00513117,75.0,2010-06-30
829,USC00513117,73.0,2011-06-08
830,USC00513117,76.0,2011-06-09
831,USC00513117,74.0,2011-06-12
832,USC00513117,76.0,2011-06-13
833,USC00513117,73.0,2011-06-14
834,USC00513117,76.0,2011-06-15
835,USC00513117,76.0,2011-06-16
836,USC00513117,78.0,2011-06-20
837,USC00513117,75.0,2011-06-21
838,USC00513117,77.0,2011-06-22
839,USC00513117,75.0,2012-06-01
840,USC00513117,73.0,2012-06-14
841,USC00513117,76.0,2012-06-21
842,USC00513117,71.0,2012-06-26
843,USC00513117,71.0,2012-06-29
844,USC00513117,76.0,2010-06-01
845,USC00513117,76.0,2010-06-02
846,USC00513117,76.0,2010-06-03
847,USC00513117,73.0,2010-06-04
848,USC00513117,78.0,2010-06-05
849,USC00513117,77.0,2010-06-06
850,USC00513117,77.0,2010-06-07
851,USC00513117,77.0,2010-06-08
852,USC00513117,78.0,2010-06-09
853,USC00513117,78.0,2010-06-10
854,USC00513117,76.0,2010-06-11
855,USC00513117,76.0,2010-06-12
856,USC00513117,79.0,2010-06-13
857,USC00513117,74.0,2010-06-14
858,USC00513117,75.0,2010-06-15
859,USC00513117,76.0,2010-06-16
860,USC00513117,75.0,2010-06-17
861,USC00513117,73.0,2010-06-18
862,USC00513117,76.0,2010-06-19
863,USC00513117,78.0,2010-06-20
864,USC00513117,76.0,2010-06-21
865,USC00513117,79.0,2010-06-22
866,USC00513117,77.0,2010-06-23
867,USC00513117,76.0,2010-06-24
868,USC00513117,74.0,2010-06-25
869,USC00513117,75.0,2010-06-26
870,USC00513117,76.0,2010-06-28
871,USC00513117,76.0,2010-06-29
872,USC00513117,76.0,2010-06-30
873,USC00513117,79.0,2011-06-01
874,USC00513117,76.0,2011-06-02
875,USC00513117,72.0,2011-06-03
876,USC00513117,71.0,2011-06-04
877,USC00513117,72.0,2011-06-05
878,USC00513117,76.0,2011-06-06
879,USC00513117,74.0,2011-06-07
880,USC00513117,75.0,2011-06-08
881,USC00513117,76.0,2011-06-09
882,USC00513117,77.0,2011-06-10
883,USC00513117,76.0,2011-06-11
884,USC00513117,75.0,2011-06-12
885,USC00513117,76.0,2011-06-13
886,USC00513117,76.0,2011-06-14
887,USC00513117,76.0,2011-06-15
888,USC00513117,75.0,2011-06-16
889,USC00513117,76.0,2011-06-17
890,USC00513117,76.0,2011-06-18
891,USC00513117,79.0,2011-06-19
892,USC00513117,74.0,2011-06-20
893,USC00513117,73.0,2011-06-21
894,USC00513117,75.0,2011-06-22
895,USC00513117,74.0,2011-06-23
896,USC00513117,75.0,2011-06-24
897,USC00513117,76.0,2011-06-25
898,USC00513117,72.0,2011-06-26
899,USC00513117,74.0,2011-06-27
900,USC00513117,74.0,2011-06-28
901,USC00513117,75.0,2011-06-29
902,USC00513117,75.0,2011-06-30
903,USC00513117,74.0,2012-06-01
904,USC00513117,75.0,2012-06-02
905,USC00513117,77.0,2012-06-03
906,USC00513117,75.0,2012-06-04
907,USC00513117,74.0,2012-06-05
908,USC00513117,75.0,2012-06-06
909,USC00513117,74.0,2012-06-07
910,USC00513117,75.0,2012-06-08
911,USC00513117,73.0,2012-06-09
912,USC00513117,75.0,2012-06-10
913,USC00513117,76.0,2012-06-11
914,USC00513117,76.0,2012-06-12
915,USC00513117,76.0,2012-06-13
916,USC00513117,79.0,2012-06-14
917,USC00513117,74.0,2012-06-15
918,USC00513117,78.0,2012-06-16
919,USC00513117,80.0,2012-06-17
920,USC00513117,75.0,2012-06-18
921,USC00513117,72.0,2012-06-19
922,USC00513117,72.0,2012-06-20
923,USC00513117,74.0,2012-06-21
924,USC00513117,78.0,2012-06-22
925,USC00513117,76.0,2012-06-23
926,USC00513117,77.0,2012-06-24
927,USC00513117,72.0,2012-06-25
928,USC00513117,72.0,2012-06-26
929,USC00513117,73.0,2012-06-27
930,USC00513117,75.0,2012-06-28
931,USC00513117,79.0,2012-06-29
932,USC00513117,81.0,2012-06-30
933,USC00513117,76.0,2013-06-01
934,USC00513117,76.0,2013-06-02
935,USC00513117,77.0,2013-06-03
936,USC00513117,78.0,2013-06-04
937,USC00513117,79.0,2013-06-05
938,USC00513117,79.0,2013-06-06
939,USC00513117,75.0,2013-06-07
940,USC00513117,79.0,2013-06-08
941,USC00513117,79.0,2013-06-09
942,USC00513117,75.0,2013-06-10
943,USC00513117,77.0,2013-06-11
944,USC00513117,81.0,2013-06-12
945,USC00513117,76.0,2013-06-13
946,USC00513117,75.0,2013-06-14
947,USC00513117,78.0,2013-06-15
948,USC00513117,81.0,2013-06-16
949,USC00513117,76.0,2013-06-17
950,USC00513117,76.0,2013-06-18
951,USC00513117,76.0,2013-06-19
952,USC00513117,72.0,2013-06-20
953,USC00513117,73.0,2013-06-21
954,USC00513117,74.0,2013-06-22
955,USC00513117,74.0,2013-06-23
956,USC00513117,75.0,2013-06-24
957,USC00513117,73.0,2013-06-25
958,USC00513117,73.0,2013-06-26
959,USC00513117,76.0,2013-06-27
960,USC00513117,73.0,2013-06-29
961,USC00513117,79.0,2013-06-30
962,USC00513117,78.0,2014-06-01
963,USC00513117,76.0,2014-06-02
964,USC00513117,76.0,2014-06-04
965,USC00513117,76.0,2014-06-05
966,USC00513117,77.0,2014-06-06
967,USC00513117,79.0,2014-06-07
968,USC00513117,80.0,2014-06-08
969,USC00513117,78.0,2014-06-09
970,USC00513117,76.0,2014-06-10
971,USC00513117,78.0,2014-06-11
972,USC00513117,78.0,2014-06-12
973,USC00513117,77.0,2014-06-13
974,USC00513117,79.0,2014-06-14
975,USC00513117,79.0,2014-06-15
976,USC00513117,75.0,2014-06-16
977,USC00513117,76.0,2014-06-18
978,USC00513117,77.0,2014-06-19
979,USC00513117,74.0,2014-06-20
980,USC00513117,77.0,2014-06-21
981,USC00513117,76.0,2014-06-22
982,USC00513117,76.0,2014-06-23
983,USC00513117,75.0,2014-06-24
984,USC00513117,74.0,2014-06-25
985,USC00513117,79.0,2014-06-26
986,USC00513117,76.0,2014-06-28
987,USC00513117,74.0,2014-06-29
988,USC00513117,76.0,2014-06-30
989,USC00513117,77.0,2015-06-01
990,USC00513117,78.0,2015-06-02
991,USC00513117,77.0,2015-06-03
992,USC00513117,75.0,2015-06-04
993,USC00513117,75.0,2015-06-05
994,USC00513117,80.0,2015-06-06
995,USC00513117,77.0,2015-06-07
996,USC00513117,77.0,2015-06-08
997,USC00513117,77.0,2015-06-09
998,USC00513117,80.0,2015-06-10
999,USC00513117,76.0,2015-06-11
1000,USC00513117,78.0,2015-06-12
1001,USC00513117,77.0,2015-06-13
1002,USC00513117,79.0,2015-06-14
1003,USC00513117,79.0,2015-06-15
1004,USC00513117,77.0,2015-06-16
1005,USC00513117,75.0,2015-06-17
1006,USC00513117,76.0,2015-06-18
1007,USC00513117,78.0,2015-06-19
1008,USC00513117,78.0,2015-06-20
1009,USC00513117,80.0,2015-06-21
1010,USC00513117,78.0,2015-06-22
1011,USC00513117,79.0,2015-06-23
1012,USC00513117,79.0,2015-06-24
1013,USC00513117,77.0,2015-06-25
1014,USC00513117,77.0,2015-06-26
1015,USC00513117,81.0,2015-06-27
1016,USC00513117,75.0,2015-06-29
1017,USC00513117,72.0,2015-06-30
1018,USC00513117,75.0,2016-06-01
1019,USC00513117,75.0,2016-06-02
1020,USC00513117,75.0,2016-06-03
1021,USC00513117,75.0,2016-06-04
1022,USC00513117,73.0,2016-06-05
1023,USC00513117,78.0,2016-06-06
1024,USC00513117,77.0,2016-06-07
1025,USC00513117,80.0,2016-06-08
1026,USC00513117,72.0,2016-06-09
1027,USC00513117,78.0,2016-06-10
1028,USC00513117,78.0,2016-06-11
1029,USC00513117,77.0,2016-06-12
1030,USC00513117,78.0,2016-06-13
1031,USC00513117,79.0,2016-06-14
1032,USC00513117,80.0,2016-06-15
1033,USC00513117,76.0,2016-06-17
1034,USC00513117,77.0,2016-06-18
1035,USC00513117,79.0,2016-06-19
1036,USC00513117,79.0,2016-06-20
1037,USC00513117,77.0,2016-06-21
1038,USC00513117,79.0,2016-06-22
1039,USC00513117,80.0,2016-06-23
1040,USC00513117,80.0,2016-06-24
1041,USC00513117,77.0,2016-06-25
1042,USC00513117,79.0,2016-06-26
1043,USC00513117,81.0,2016-06-27
1044,USC00513117,78.0,2016-06-28
1045,USC00513117,80.0,2016-06-29
1046,USC00513117,79.0,2016-06-30
1047,USC00513117,79.0,2017-06-01
1048,USC00513117,81.0,2017-06-02
1049,USC00513117,79.0,2017-06-03
1050,USC00513117,81.0,2017-06-04
1051,USC00513117,78.0,2017-06-05
1052,USC00513117,78.0,2017-06-06
1053,USC00513117,78.0,2017-06-07
1054,USC00513117,77.0,2017-06-08
1055,USC00513117,78.0,2017-06-09
1056,USC00513117,75.0,2017-06-10
1057,USC00513117,81.0,2017-06-11
1058,USC00513117,80.0,2017-06-12
1059,USC00513117,77.0,2017-06-13
1060,USC00513117,80.0,2017-06-14
1061,USC00513117,78.0,2017-06-15
1062,USC00513117,80.0,2017-06-16
1063,USC00513117,77.0,2017-06-17
1064,USC00513117,78.0,2017-06-18
1065,USC00513117,78.0,2017-06-19
1066,USC00513117,80.0,2017-06-21
1067,USC00513117,80.0,2017-06-22
1068,USC00513117,79.0,2017-06-23
1069,USC00513117,82.0,2017-06-24
1070,USC00513117,80.0,2017-06-25
1071,USC00513117,81.0,2017-06-26
1072,USC00513117,81.0,2017-06-27
1073,USC00513117,79.0,2017-06-28
1074,USC00513117,78.0,2017-06-29
1075,USC00513117,75.0,2017-06-30
1076,USC00513117,71.0,2010-06-01
1077,USC00513117,71.0,2010-06-02
1078,USC00513117,72.0,2010-06-03
1079,USC00513117,72.0,2010-06-04
1080,USC00513117,76.0,2010-06-05
1081,USC00513117,77.0,2010-06-06
1082,USC00513117,71.0,2010-06-07
1083,USC00513117,73.0,2010-06-08
1084,USC00513117,73.0,2010-06-09
1085,USC00513117,75.0,2010-06-10
1086,USC00513117,81.0,2010-06-11
1087,USC00513117,74.0,2010-06-12
1088,USC00513117,77.0,2010-06-13
1089,USC00513117,70.0,2010-06-14
1090,USC00513117,69.0,2010-06-15
1091,USC00513117,70.0,2010-06-16
1092,USC00513117,72.0,2010-06-17
1093,USC00513117,71.0,2010-06-18
1094,USC00513117,77.0,2010-06-19
1095,USC00513117,76.0,2010-06-20
1096,USC00513117,74.0,2010-06-21
1097,USC00513117,74.0,2010-06-22
1098,USC00513117,74.0,2010-06-23
1099,USC00513117,74.0,2010-06-24
1100,USC00513117,71.0,2010-06-25
1101,USC00513117,80.0,2010-06-26
1102,USC00513117,77.0,2010-06-27
1103,USC00513117,72.0,2010-06-28
1104,USC00513117,72.0,2010-06-29
1105,USC00513117,73.0,2010-06-30
1106,USC00513117,72.0,2011-06-01
1107,USC00513117,73.0,2011-06-02
1108,USC00513117,73.0,2011-06-03
1109,USC00513117,77.0,2011-06-08
1110,USC00513117,76.0,2011-06-09
1111,USC00513117,79.0,2011-06-10
1112,USC00513117,78.0,2011-06-11
1113,USC00513117,82.0,2011-06-12
1114,USC00513117,79.0,2011-06-13
1115,USC00513117,76.0,2011-06-14
1116,USC00513117,74.0,2011-06-15
1117,USC00513117,74.0,2011-06-16
1118,USC00513117,73.0,2011-06-17
1119,USC00513117,79.0,2011-06-18
1120,USC00513117,77.0,2011-06-19
1121,USC00513117,73.0,2011-06-20
1122,USC00513117,72.0,2011-06-21
1123,USC00513117,72.0,2011-06-22
1124,USC00513117,73.0,2011-06-23
1125,USC00513117,74.0,2011-06-24
1126,USC00513117,77.0,2011-06-25
1127,USC00513117,73.0,2011-06-26
1128,USC00513117,73.0,2011-06-27
1129,USC00513117,72.0,2011-06-28
1130,USC00513117,72.0,2011-06-29
1131,USC00513117,67.0,2011-06-30
1132,USC00513117,71.0,2012-06-01
1133,USC00513117,73.0,2012-06-02
1134,USC00513117,78.0,2012-06-03
1135,USC00513117,71.0,2012-06-04
1136,USC00513117,72.0,2012-06-05
1137,USC00513117,70.0,2012-06-06
1138,USC00513117,72.0,2012-06-07
1139,USC00513117,73.0,2012-06-08
1140,USC00513117,74.0,2012-06-09
1141,USC00513117,81.0,2012-06-10
1142,USC00513117,72.0,2012-06-11
1143,USC00513117,77.0,2012-06-12
1144,USC00513117,69.0,2012-06-13
1145,USC00513117,69.0,2012-06-14
1146,USC00513117,69.0,2012-06-15
1147,USC00513117,78.0,2012-06-16
1148,USC00513117,78.0,2012-06-17
1149,USC00513117,73.0,2012-06-18
1150,USC00513117,72.0,2012-06-19
1151,USC00513117,71.0,2012-06-20
1152,USC00513117,72.0,2012-06-21
1153,USC00513117,72.0,2012-06-22
1154,USC00513117,73.0,2012-06-23
1155,USC00513117,71.0,2012-06-24
1156,USC00513117,70.0,2012-06-25
1157,USC00513117,71.0,2012-06-26
1158,USC00513117,68.0,2012-06-27
1159,USC00513117,72.0,2012-06-28
1160,USC00513117,71.0,2012-06-29
1161,USC00513117,78.0,2012-06-30
1162,USC00513117,81.0,2013-06-01
1163,USC00513117,74.0,2013-06-02
1164,USC00513117,74.0,2013-06-03
1165,USC00513117,73.0,2013-06-04
1166,USC00513117,73.0,2013-06-05
1167,USC00513117,72.0,2013-06-06
1168,USC00513117,73.0,2013-06-07
1169,USC00513117,77.0,2013-06-08
1170,USC00513117,73.0,2013-06-09
1171,USC00513117,73.0,2013-06-10
1172,USC00513117,75.0,2013-06-11
1173,USC00513117,72.0,2013-06-12
1174,USC00513117,72.0,2013-06-13
1175,USC00513117,73.0,2013-06-14
1176,USC00513117,73.0,2013-06-15
1177,USC00513117,75.0,2013-06-16
1178,USC00513117,72.0,2013-06-17
1179,USC00513117,73.0,2013-06-18
1180,USC00513117,70.0,2013-06-19
1181,USC00513117,69.0,2013-06-20
1182,USC00513117,68.0,2013-06-21
1183,USC00513117,75.0,2013-06-22
1184,USC00513117,74.0,2013-06-23
1185,USC00513117,73.0,2013-06-24
1186,USC00513117,70.0,2013-06-25
1187,USC00513117,70.0,2013-06-26
1188,USC00513117,71.0,2013-06-27
1189,USC00513117,70.0,2013-06-28
1190,USC00513117,70.0,2013-06-29
1191,USC00513117,75.0,2013-06-30
1192,USC00513117,74.0,2014-06-01
1193,USC00513117,72.0,2014-06-02
1194,USC00513117,74.0,2014-06-03
1195,USC00513117,73.0,2014-06-04
1196,USC00513117,73.0,2014-06-05
1197,USC00513117,70.0,2014-06-06
1198,USC00513117,73.0,2014-06-07
1199,USC00513117,75.0,2014-06-08
1200,USC00513117,73.0,2014-06-09
1201,USC00513117,69.0,2014-06-10
1202,USC00513117,80.0,2014-06-11
1203,USC00513117,73.0,2014-06-12
1204,USC00513117,72.0,2014-06-13
1205,USC00513117,80.0,2014-06-14
1206,USC00513117,80.0,2014-06-15
1207,USC00513117,69.0,2014-06-16
1208,USC00513117,70.0,2014-06-17
1209,USC00513117,69.0,2014-06-18
1210,USC00513117,72.0,2014-06-19
1211,USC00513117,68.0,2014-06-20
1212,USC00513117,74.0,2014-06-21
1213,USC00513117,75.0,2014-06-22
1214,USC00513117,70.0,2014-06-23
1215,USC00513117,70.0,2014-06-24
1216,USC00513117,72.0,2014-06-25
1217,USC00513117,71.0,2014-06-26
1218,USC00513117,70.0,2014-06-27
1219,USC00513117,77.0,2014-06-28
1220,USC00513117,73.0,2014-06-29
1221,USC00513117,71.0,2014-06-30
1222,USC00513117,76.0,2015-06-01
1223,USC00513117,68.0,2015-06-02
1224,USC00513117,71.0,2015-06-03
1225,USC00513117,70.0,2015-06-04
1226,USC00513117,68.0,2015-06-05
1227,USC00513117,79.0,2015-06-06
1228,USC00513117,75.0,2015-06-07
1229,USC00513117,71.0,2015-06-08
1230,USC00513117,69.0,2015-06-09
1231,USC00513117,71.0,2015-06-10
1232,USC00513117,72.0,2015-06-11
1233,USC00513117,69.0,2015-06-12
1234,USC00513117,72.0,2015-06-13
1235,USC00513117,75.0,2015-06-14
1236,USC00513117,71.0,2015-06-15
1237,USC00513117,72.0,2015-06-16
1238,USC00513117,70.0,2015-06-17
1239,USC00513117,71.0,2015-06-18
1240,USC00513117,72.0,2015-06-19
1241,USC00513117,75.0,2015-06-20
1242,USC00513117,75.0,2015-06-21
1243,USC00513117,71.0,2015-06-22
1244,USC00513117,73.0,2015-06-23
1245,USC00513117,71.0,2015-06-24
1246,USC00513117,71.0,2015-06-25
1247,USC00513117,74.0,2015-06-26
1248,USC00513117,74.0,2015-06-27
1249,USC00513117,78.0,2015-06-28
1250,USC00513117,72.0,2015-06-29
1251,USC00513117,69.0,2015-06-30
1252,USC00513117,69.0,2016-06-01
1253,USC00513117,67.0,2016-06-02
1254,USC00513117,68.0,2016-06-03
1255,USC00513117,65.0,2016-06-04
1256,USC00513117,70.0,2016-06-05
1257,USC00513117,72.0,2016-06-06
1258,USC00513117,74.0,2016-06-07
1259,USC00513117,73.0,2016-06-08
1260,USC00513117,71.0,2016-06-09
1261,USC00513117,75.0,2016-06-10
1262,USC00513117,72.0,2016-06-11
1263,USC00513117,75.0,2016-06-12
1264,USC00513117,76.0,2016-06-13
1265,USC00513117,75.0,2016-06-14
1266,USC00513117,76.0,2016-06-15
1267,USC00513117,75.0,2016-06-16
1268,USC00513117,71.0,2016-06-17
1269,USC00513117,75.0,2016-06-18
1270,USC00513117,75.0,2016-06-19
1271,USC00513117,72.0,2016-06-20
1272,USC00513117,72.0,2016-06-21
1273,USC00513117,75.0,2016-06-22
1274,USC00513117,73.0,2016-06-23
1275,USC00513117,76.0,2016-06-24
1276,USC00513117,74.0,2016-06-25
1277,USC00513117,77.0,2016-06-26
1278,USC00513117,72.0,2016-06-27
1279,USC00513117,71.0,2016-06-28
1280,USC00513117,76.0,2016-06-29
1281,USC00513117,77.0,2016-06-30
1282,USC00513117,80.0,2017-06-01
1283,USC00513117,76.0,2017-06-02
1284,USC00513117,76.0,2017-06-03
1285,USC00513117,77.0,2017-06-04
1286,USC00513117,75.0,2017-06-05
1287,USC00513117,75.0,2017-06-06
1288,USC00513117,75.0,2017-06-07
1289,USC00513117,75.0,2017-06-08
1290,USC00513117,72.0,2017-06-09
1291,USC00513117,74.0,2017-06-10
1292,USC00513117,74.0,2017-06-11
1293,USC00513117,74.0,2017-06-12
1294,USC00513117,76.0,2017-06-13
1295,USC00513117,74.0,2017-06-14
1296,USC00513117,75.0,2017-06-15
1297,USC00513117,73.0,2017-06-16
1298,USC00513117,79.0,2017-06-17
1299,USC00513117,75.0,2017-06-18
1300,USC00513117,72.0,2017-06-19
1301,USC00513117,72.0,2017-06-20
1302,USC00513117,74.0,2017-06-21
1303,USC00513117,72.0,2017-06-22
1304,USC00513117,72.0,2017-06-23
1305,USC00513117,77.0,2017-06-24
1306,USC00513117,71.0,2017-06-25
1307,USC00513117,73.0,2017-06-26
1308,USC00513117,76.0,2017-06-27
1309,USC00513117,77.0,2017-06-28
1310,USC00513117,76.0,2017-06-29
1311,USC00513117,76.0,2017-06-30
1312,USC00513117,74.0,2010-06-01
1313,USC00513117,76.0,2010-06-02
1314,USC00513117,78.0,2010-06-03
1315,USC00513117,74.0,2010-06-04
1316,USC00513117,79.0,2010-06-05
1317,USC00513117,79.0,2010-06-06
1318,USC00513117,69.0,2010-06-07
1319,USC00513117,77.0,2010-06-08
1320,USC00513117,80.0,2010-06-09
1321,USC00513117,75.0,2010-06-10
1322,USC00513117,75.0,2010-06-11
1323,USC00513117,78.0,2010-06-12
1324,USC00513117,71.0,2010-06-14
1325,USC00513117,76.0,2010-06-15
1326,USC00513117,74.0,2010-06-16
1327,USC00513117,78.0,2010-06-17
1328,USC00513117,72.0,2010-06-18
1329,USC00513117,78.0,2010-06-19
1330,USC00513117,85.0,2010-06-20
1331,USC00513117,77.0,2010-06-21
1332,USC00513117,76.0,2010-06-22
1333,USC00513117,76.0,2010-06-23
1334,USC00513117,75.0,2010-06-24
1335,USC00513117,71.0,2010-06-25
1336,USC00513117,70.0,2010-06-26
1337,USC00513117,80.0,2010-06-27
1338,USC00513117,77.0,2010-06-28
1339,USC00513117,70.0,2010-06-29
1340,USC00513117,73.0,2010-06-30
1341,USC00513117,73.0,2011-06-01
1342,USC00513117,76.0,2011-06-02
1343,USC00513117,70.0,2011-06-03
1344,USC00513117,71.0,2011-06-04
1345,USC00513117,80.0,2011-06-05
1346,USC00513117,70.0,2011-06-06
1347,USC00513117,68.0,2011-06-07
1348,USC00513117,74.0,2011-06-08
1349,USC00513117,75.0,2011-06-09
1350,USC00513117,75.0,2011-06-10
1351,USC00513117,78.0,2011-06-11
1352,USC00513117,76.0,2011-06-12
1353,USC00513117,69.0,2011-06-13
1354,USC00513117,73.0,2011-06-14
1355,USC00513117,76.0,2011-06-15
1356,USC00513117,72.0,2011-06-16
1357,USC00513117,72.0,2011-06-17
1358,USC00513117,80.0,2011-06-18
1359,USC00513117,76.0,2011-06-19
1360,USC00513117,71.0,2011-06-20
1361,USC00513117,68.0,2011-06-21
1362,USC00513117,71.0,2011-06-22
1363,USC00513117,72.0,2011-06-23
1364,USC00513117,75.0,2011-06-24
1365,USC00513117,80.0,2011-06-25
1366,USC00513117,75.0,2011-06-26
1367,USC00513117,74.0,2011-06-27
1368,USC00513117,74.0,2011-06-28
1369,USC00513117,69.0,2011-06-29
1370,USC00513117,70.0,2011-06-30
1371,USC00513117,73.0,2012-06-01
1372,USC00513117,76.0,2012-06-02
1373,USC00513117,76.0,2012-06-03
1374,USC00513117,74.0,2012-06-04
1375,USC00513117,71.0,2012-06-05
1376,USC00513117,72.0,2012-06-06
1377,USC00513117,73.0,2012-06-07
1378,USC00513117,77.0,2012-06-08
1379,USC00513117,77.0,2012-06-09
1380,USC00513117,77.0,2012-06-10
1381,USC00513117,79.0,2012-06-11
1382,USC00513117,77.0,2012-06-12
1383,USC00513117,77.0,2012-06-13
1384,USC00513117,78.0,2012-06-14
1385,USC00513117,78.0,2012-06-16
1386,USC00513117,81.0,2012-06-17
1387,USC00513117,76.0,2012-06-18
1388,USC00513117,74.0,2012-06-19
1389,USC00513117,71.0,2012-06-20
1390,USC00513117,78.0,2012-06-21
1391,USC00513117,71.0,2012-06-22
1392,USC00513117,76.0,2012-06-23
1393,USC00513117,81.0,2012-06-24
1394,USC00513117,73.0,2012-06-25
1395,USC00513117,72.0,2012-06-26
1396,USC00513117,72.0,2012-06-27
1397,USC00513117,74.0,2012-06-28
1398,USC00513117,72.0,2012-06-29
1399,USC00513117,79.0,2012-06-30
1400,USC00513117,80.0,2013-06-01
1401,USC00513117,81.0,2013-06-02
1402,USC00513117,75.0,2013-06-03
1403,USC00513117,80.0,2013-06-04
1404,USC00513117,73.0,2013-06-05
1405,USC00513117,74.0,2013-06-06
1406,USC00513117,73.0,2013-06-07
1407,USC00513117,81.0,2013-06-08
1408,USC00513117,79.0,2013-06-09
1409,USC00513117,78.0,2013-06-10
1410,USC00513117,74.0,2013-06-11
1411,USC00513117,74.0,2013-06-12
1412,USC00513117,73.0,2013-06-13
1413,USC00513117,73.0,2013-06-14
1414,USC00513117,77.0,2013-06-15
1415,USC00513117,77.0,2013-06-16
1416,USC00513117,74.0,2013-06-17
1417,USC00513117,73.0,2013-06-18
1418,USC00513117,70.0,2013-06-19
1419,USC00513117,69.0,2013-06-20
1420,USC00513117,72.0,2013-06-21
1421,USC00513117,79.0,2013-06-22
1422,USC00513117,77.0,2013-06-23
1423,USC00513117,70.0,2013-06-24
1424,USC00513117,71.0,2013-06-25
1425,USC00513117,67.0,2013-06-26
1426,USC00513117,66.0,2013-06-27
1427,USC00513117,78.0,2013-06-28
1428,USC00513117,80.0,2013-06-29
1429,USC00513117,80.0,2013-06-30
1430,USC00513117,79.0,2014-06-01
1431,USC00513117,68.0,2014-06-02
1432,USC00513117,67.0,2014-06-03
1433,USC00513117,71.0,2014-06-04
1434,USC00513117,72.0,2014-06-06
1435,USC00513117,79.0,2014-06-07
1436,USC00513117,80.0,2014-06-08
1437,USC00513117,72.0,2014-06-09
1438,USC00513117,68.0,2014-06-10
1439,USC00513117,84.0,2014-06-11
1440,USC00513117,82.0,2014-06-12
1441,USC00513117,79.0,2014-06-13
1442,USC00513117,78.0,2014-06-14
